"cycle_id","measure_time","measurement_row_n","prefix24_estimate_n","distinct_target_ip_estimate_n","structured_path_nonempty_row_n","reached_target_row_n","responded_hop_sum","star_hop_sum","target_hash_xor","target_hash_sum","measurement_hash_xor","measurement_hash_sum"
202406300928,"2024-06-30 01:28:49.000000",170865,42802,171001,170865,22570,1256203,238902,10790998440818472184,4182181641788068324,1757639883212416731,2511679149443060353
202406301028,"2024-06-30 02:28:49.000000",170744,42802,170556,170744,22506,1253656,240778,14282788097763538714,1116638849848095316,8136231757133071837,7493155377278605525
202406301128,"2024-06-30 03:28:49.000000",170877,42802,171533,170877,22464,1254984,239659,2478050854672345989,15307779140156535607,10060895936128759006,3749132070451760700
202406301228,"2024-06-30 04:28:49.000000",170872,42802,171930,170872,22680,1249317,251993,7095413004189808869,8199580840521818249,3430216335350842822,7456894353337783666
202406301328,"2024-06-30 05:28:49.000000",170884,42802,171097,170884,21160,1252607,242934,12156122175283819890,4159081351848680034,13251384641202231559,9962876752187660273
202406301428,"2024-06-30 06:28:49.000000",170909,42802,170777,170909,19864,1248578,236921,13996352283389369174,3608378220928714478,10227303110524087475,17861581855332407689
202406301528,"2024-06-30 07:28:49.000000",170858,42802,171020,170858,20019,1248190,235943,7287248446225431980,14965838195302927198,2386451288570912568,16591706550629033734
202406301628,"2024-06-30 08:28:49.000000",170794,42802,170722,170794,20064,1253861,237816,1858094496089928058,4839820898874881102,1346063203249278369,14501525531599867205
202406301728,"2024-06-30 09:28:49.000000",170893,42802,171615,170893,19822,1251767,236592,6598676952301030466,15254671296895176504,6982878242361223106,3384551386543563374
202406301828,"2024-06-30 10:28:49.000000",170798,42802,171057,170798,19946,1253034,232995,7386017397665776546,786653712085200970,9614988419512346203,5234918874877417843
202406301928,"2024-06-30 11:28:49.000000",170880,42802,170472,170880,19846,1251684,232633,3115646976845220856,14290902676409524050,4239202985007167375,14027352532807746823
202406302028,"2024-06-30 12:28:49.000000",170890,42802,170622,170890,20987,1254639,239045,18209484441583448911,14535242300052781971,10620090905043675475,13794352576172595133
202406302128,"2024-06-30 13:28:49.000000",170915,42802,170972,170915,19467,1259120,234698,9454050328019855774,2881785094805548390,9281775242083265964,12773402102085074668
202406302228,"2024-06-30 14:28:49.000000",170875,42802,170913,170875,18756,1247020,234896,10733130911491083121,1677001836448731523,13758802370900661423,10522021540315790033
202406302328,"2024-06-30 15:28:49.000000",170919,42802,171260,170919,18431,1256164,221322,17375581216455981769,5209120149126132161,12253150081195687517,4269312701453818683
202407010028,"2024-06-30 16:28:49.000000",170887,42802,171752,170887,18432,1257579,221190,3203079918394902615,14678356468814312507,12487352418004898837,16202639814464067443
202407010128,"2024-06-30 17:28:49.000000",170879,42802,170398,170879,18083,1256926,220820,2871283535452044926,14003079608025788826,10725845300396280776,12104315500712975348
202407010228,"2024-06-30 18:28:49.000000",170892,42802,170567,170892,18399,1254769,224174,8094258189544021336,16548951607503875946,8590288073885076528,2059910210865609736
202407010328,"2024-06-30 19:28:49.000000",170914,42802,170946,170914,18324,1259391,223198,2257973326320249397,13619172812985218001,2893036019489247595,9689760341081637501
202407010428,"2024-06-30 20:28:49.000000",170837,42802,170387,170837,20062,1253455,236950,13747180868698848632,16371159142378394542,830953888448958048,16171153353929338186
202407010528,"2024-06-30 21:28:49.000000",170995,42802,171522,170995,20230,1246267,246081,17175082403929081881,11474889700150087251,17303476644029478939,4488082584652550203
202407010628,"2024-06-30 22:28:49.000000",170842,42802,171300,170842,20666,1254191,240002,609342250570235212,8648170938841672630,8629219303895261997,18170610165346943937
202407010728,"2024-06-30 23:28:49.000000",171001,42802,171179,171001,20917,1237961,256879,2819179536952832086,8810923772851214930,18209127094484264685,3598839159752256023
202407010828,"2024-07-01 00:28:49.000000",171005,42802,170954,171005,21182,1236408,257172,6984464759503442661,7909900359729732835,2218022318697018000,1720243342670947406
202407010928,"2024-07-01 01:28:49.000000",171068,42802,170968,171068,20994,1241676,255781,1378811230105385931,473912848813358121,11156334042450006428,10659121397317188186
202407011028,"2024-07-01 02:28:49.000000",171056,42802,171068,171056,20037,1221238,275910,15062871434398858989,12804057558596263645,17640887730955341874,4605185332907846996
202407011128,"2024-07-01 03:28:49.000000",171041,42802,170523,171041,19979,1239398,254540,7657442938150536886,9365731926446744470,12753330282511869359,1326135641630755397
202407011228,"2024-07-01 04:28:49.000000",171067,42802,171337,171067,19812,1214649,275519,10192786489151858978,9721008974137315818,17678030036463226180,1916048615906046462
202407011328,"2024-07-01 05:28:49.000000",171048,42802,171478,171048,19721,1215184,277995,2844195095401166090,7768149776027413116,4012590337479090706,11555162267987636928
202407011628,"2024-07-01 08:28:49.000000",170874,42802,170784,170874,20067,1245310,246535,9290539494796668288,16318706200141538066,15792540650725817953,11098603839638790687
202407011728,"2024-07-01 09:28:49.000000",170886,42802,170501,170886,19765,1247924,239474,14149695470009718270,15525199407396862954,6449653295764650953,16504189010903286015
202407011828,"2024-07-01 10:28:49.000000",170858,42802,171278,170858,19764,1254359,238833,723932600972242188,15838613205434508274,14401389381120544356,3336960173612892378
202407011928,"2024-07-01 11:28:49.000000",170795,42802,171297,170795,19573,1249035,241852,1595291186298986246,8167769071298420408,10892295552078143514,15805259992973248148
202407012028,"2024-07-01 12:28:49.000000",170938,42802,170758,170938,19498,1257537,235444,16116863308740591560,4310707758153650928,15592597312665844757,3487582234754174781
202407012128,"2024-07-01 13:28:49.000000",170958,42802,171053,170958,19332,1259497,229159,14731592914530429568,4618401646906648580,1661799787143111394,7382073011033625200
202407012228,"2024-07-01 14:28:49.000000",170890,42802,170906,170890,19079,1270006,223997,8884262690145537999,15395614044489560433,2910640186947997233,9192707824944636083
202407012328,"2024-07-01 15:28:49.000000",170898,42802,170769,170898,18960,1264972,223093,6424388603787202353,14863230916065675515,14324852656750122993,17449748093164489611
202407020028,"2024-07-01 16:28:49.000000",170972,42802,170762,170972,18718,1266040,222447,18081216400060885758,76062909185566408,6923962594511780874,17167886424435377734
202407020128,"2024-07-01 17:28:49.000000",170908,42802,171005,170908,18373,1266983,217176,17963824633728330607,7663487040499672291,1119287592731100016,1494584240597359388
202407020228,"2024-07-01 18:28:49.000000",170928,42802,171367,170928,18741,1261621,225038,17292367139124485818,3833332887090036426,883031690951691629,7537399920813582601
202407020328,"2024-07-01 19:28:49.000000",170958,42802,170384,170958,18771,1264493,223411,4705576144236294030,12497576394199643338,10475197871290794508,13878097380802534254
202407020428,"2024-07-01 20:28:49.000000",170947,42802,170799,170947,18981,1258983,229918,15957896809970881965,3278608798629621685,1462073887593768280,10388742075333510034
202407020528,"2024-07-01 21:28:49.000000",170942,42802,170230,170942,19265,1263729,227358,12854040374305496177,18095451036865289069,10958286976249537067,1761268384977350719
202407020628,"2024-07-01 22:28:49.000000",170983,42802,171389,170983,19650,1249203,241431,6783465484946428656,11928652402640258560,10126383541756846952,16395538966015453254
202407020728,"2024-07-01 23:28:49.000000",171012,42802,170413,171012,20871,1255767,244402,17267161101653221320,15830052911116788136,10844829143961867219,8617748605857873885
202407020828,"2024-07-02 00:28:49.000000",171005,42802,171548,171005,21244,1251642,251516,6884515078681797407,13118754785888270125,113524248441513302,7399756144537044712
202407020928,"2024-07-02 01:28:49.000000",171044,42802,171926,171044,21173,1239897,261603,16405123124316441191,3407853101720207647,18086885789466308494,17210601754204741194
202407021028,"2024-07-02 02:28:49.000000",171042,42802,170204,171042,20305,1259314,241086,18417507998549117755,3068618871483853041,11243625335202621439,10775382918787526155
202407021128,"2024-07-02 03:28:49.000000",171013,42802,169827,171013,20428,1257295,242190,12918951367506953042,18377964150579275462,1809303108758913812,8192906692349770016
202407021228,"2024-07-02 04:28:49.000000",171003,42802,170928,171003,20016,1254310,244281,16383453788515335607,15057658573233330491,11609248776709849805,4780904082911557095
202407021328,"2024-07-02 05:28:49.000000",170972,42802,170722,170972,20094,1251633,244236,5633829353009067605,11760108599346076167,149406564294689969,8825273377386685067
202407021428,"2024-07-02 06:28:49.000000",170870,42802,170762,170870,20177,1249234,245065,5372066616237788564,3275497470467687116,4513215191432648647,16912674216219622013
202407021528,"2024-07-02 07:28:49.000000",170949,42802,171400,170949,20069,1254211,241013,10532110877219987147,15822873445008638043,11692044636648467853,1656044767784172673
202407021628,"2024-07-02 08:28:49.000000",170859,42802,170542,170859,20251,1254402,241005,10652442505918659314,9128283185845404698,17977962820224620828,1199771454143509940
202407021728,"2024-07-02 09:28:49.000000",170903,42802,170582,170903,20319,1256980,239143,8208972365412538345,3032871499321924253,10396724848623501405,3937474787950256887
202407021828,"2024-07-02 10:28:49.000000",170900,42802,171112,170900,20164,1251079,239730,3831602108846554539,9795901261704807533,6003484842018034120,7780625814628230674
202407021928,"2024-07-02 11:28:49.000000",170905,42802,170464,170905,19746,1246339,243247,11173958258876265819,12698220593138787067,11018037071121886460,6006284979132583774
202407022028,"2024-07-02 12:28:49.000000",170977,42802,171541,170977,19337,1249883,241015,12527558551934382849,14359207113529608869,2005547082065792370,6264542255559102428
202407022128,"2024-07-02 13:28:49.000000",170936,42802,170707,170936,19038,1250878,242798,11232182533597706623,6652708885729689125,16247082778985281445,11702761659707649857
202407022228,"2024-07-02 14:28:49.000000",170873,42802,170112,170873,18975,1259570,230619,11131523413364066341,777162458623817001,15890911816131939371,151854231071034879
202407022328,"2024-07-02 15:28:49.000000",170862,42802,170740,170862,19065,1257590,228014,13160926207758994503,8555704170244017953,15754265694597726946,5839458297430686140
202407030028,"2024-07-02 16:28:49.000000",170874,42802,170917,170874,18936,1264240,223568,12668940364327821912,14855075909358838288,16406452683235386376,1384579583990943100
202407030128,"2024-07-02 17:28:49.000000",170892,42802,170861,170892,18721,1264177,222961,12159084173759150385,16869884414647837751,8680766395258574603,13937283997012979169
202407030228,"2024-07-02 18:28:49.000000",170911,42802,171385,170911,18947,1258280,221871,10360979455969600471,585655006150928199,2361108749641781356,6712340293709300598
202407030328,"2024-07-02 19:28:49.000000",170875,42802,170707,170875,18957,1252459,229133,6919941022383309845,5298165479406930253,2519746101785313001,2656670334614143421
202407030428,"2024-07-02 20:28:49.000000",171001,42802,171278,171001,19024,1258687,225643,16837015444393822206,96549435751043752,11481024876227692790,15352604059794977786
202407030528,"2024-07-02 21:28:49.000000",170906,42802,171252,170906,20308,1260346,233008,10153921708355999043,6407816521011810929,2146447258439695262,18172215024935221814
202407030628,"2024-07-02 22:28:49.000000",171010,42802,171149,171010,21131,1248510,245856,3533297947712501408,2573907865932158674,17868395092101296539,8277401359405419273
202407030728,"2024-07-02 23:28:49.000000",171066,42802,170946,171066,21034,1235797,260762,6076709749632922318,14407680834188959586,8995233757565839154,8819714747352428510
202407030828,"2024-07-03 00:28:49.000000",171053,42802,170891,171053,21405,1227484,271416,9536368644994678212,2753896226232943860,14443220865850723803,953531060566955927
202407030928,"2024-07-03 01:28:49.000000",171052,42802,170483,171052,20777,1227864,268942,9689168161256150650,8413507726602584480,11422691585312543279,9004176624625448511
202407031028,"2024-07-03 02:28:49.000000",171061,42802,171230,171061,19569,1236005,256509,16523605876939844799,12599364043906734355,3109724119303940626,8739908267906239098
202407031128,"2024-07-03 03:28:49.000000",171039,42802,170898,171039,19940,1232460,259728,10013899590996391580,4320557492920897216,14051197842592169701,12297810458808460547
202407031228,"2024-07-03 04:28:49.000000",171043,42802,171745,171043,19562,1229604,261462,13607218007140637169,17344639612468663047,8896123848411102978,2647507258545282538
202407031328,"2024-07-03 05:28:49.000000",171049,42802,170839,171049,19771,1230973,262234,16505085939856380983,15056877308733407123,5095581010055012348,11663370104497593792
202407031428,"2024-07-03 06:28:49.000000",171051,42802,170755,171051,19815,1236437,258909,16099128172215727456,11066622245639796198,4446801639581843773,342587749814482975
202407031528,"2024-07-03 07:28:49.000000",171048,42802,170972,171048,19778,1244436,251665,5214894068086946312,9629238223869578014,1509222468985055203,8132706691507304399
202407031628,"2024-07-03 08:28:49.000000",170934,42802,170703,170934,19742,1246466,247331,17493608383533774868,11275943444475849970,4004209317963828007,8882329107509380539
202407031728,"2024-07-03 09:28:49.000000",170981,42802,171600,170981,19936,1252569,243930,1384265469411594027,14128236933021443769,17984192202606723088,12758183841660782294
202407032028,"2024-07-03 12:28:49.000000",170979,42802,171774,170979,19699,1258728,226404,8354665271279966906,14472547087980530664,426174321237076735,328385164520087107
202407032128,"2024-07-03 13:28:49.000000",170916,42802,170446,170916,19174,1261168,230021,9454955813741396579,1264837958540441855,9651057617291176626,17537211039751550382
202407032228,"2024-07-03 14:28:49.000000",170980,42802,171079,170980,19128,1264252,226673,17835084084843999363,10471038683886512679,12974563629716103262,967733983200076720
202407032328,"2024-07-03 15:28:49.000000",170938,42802,170285,170938,18842,1257696,223851,6546260708650892047,15897421415796287943,10775175945601472949,13983813716136834841
202407040028,"2024-07-03 16:28:49.000000",170903,42802,170740,170903,18862,1259718,222764,16160772808750759320,15512575799380473600,15933540565276460349,4132648207503704149
202407040128,"2024-07-03 17:28:49.000000",170936,42802,171271,170936,18784,1261895,221085,10576624072017921015,2136095511211439733,11819178080330270650,16880132090280871170
202407040528,"2024-07-03 21:28:49.000000",171080,42802,171367,171080,20592,1242875,252466,13920853303456788801,17188087035991330309,15415977837986078174,15095747764388060480
202407040628,"2024-07-03 22:28:49.000000",170978,42802,172257,170978,21534,1234008,264168,2638548078211264261,14616522258140120725,1205811581397916520,10031119547921603588
202407040728,"2024-07-03 23:28:49.000000",171053,42802,170450,171053,21357,1233124,263850,4197333311433599097,2792607620451337545,16480384639150754564,5465480727090664970
202407040828,"2024-07-04 00:28:49.000000",171088,42802,170803,171088,21655,1240490,259128,11125759202325728583,12740991948574981613,14005300477348105915,2732001510142613105
202407040928,"2024-07-04 01:28:49.000000",171041,42802,170744,171041,21253,1222128,277001,4143320806059293753,15344715902632126731,17032739329668028018,15163755923455075516
202407041028,"2024-07-04 02:28:49.000000",171064,42802,171031,171064,19792,1236028,257154,96290932179043735,14292984870019597343,4882711860700671090,10112890721234130056
202407041128,"2024-07-04 03:28:49.000000",171108,42802,171582,171108,19945,1237384,258565,3640066165398805851,16771782491070914161,17028591816244714251,12687594930733447909
202407041228,"2024-07-04 04:28:49.000000",171098,42802,170839,171098,19904,1240071,259361,4281806297470931129,17104667000786669087,1202703439623142278,8797306901553520020
